STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
        151;19560101;19561231;    5;  5.72;   6.02;   10.91;    1.29;    1.89;-999;-999;  29.2; -27.8;    5;   661.3;   21.5;eor
        151;19570101;19571231;    5;  5.75;   7.83;   12.65;    3.15;    1.77;-999;-999;  37.0; -18.1;    5;   623.7;   39.6;eor
        151;19580101;19581231;    5;  5.14;   7.64;   12.35;    3.23;    2.25;-999;-999;  31.6; -18.6;    5;   809.9;   34.2;eor
        151;19590101;19591231;    5;  4.34;   8.41;   14.03;    2.97;    2.18;-999;-999;  34.9; -12.4;    5;   557.1;   45.5;eor
        151;19600101;19601231;    5;  5.29;   8.14;   12.81;    3.66;    2.84;-999;-999;  32.5; -18.5;    5;   610.8;   38.7;eor
        151;19610101;19611231;    5;  4.81;   8.51;   13.52;    3.82;    2.61;-999;-999;  32.1; -18.8;    5;   561.0;   23.2;eor
        151;19620101;19621231;    5;  5.44;   6.70;   11.81;    1.89;    1.42;-999;-999;  33.5; -21.3;    5;   590.6;   23.6;eor
        151;19630101;19631231;    5;  5.13;   6.80;   12.04;    1.95;    1.39; 1684.50;-999;  33.3; -23.6;    5;   592.1;   33.0;eor
        151;19640101;19641231;    5;  5.03;   7.63;   12.48;    2.67;    1.80; 1762.70;-999;  34.0; -19.8;    5;   487.7;   22.7;eor
        151;19650101;19651231;    5;  5.56;   7.16;   11.67;    2.94;    1.77; 1525.30;-999;  32.2; -14.6;    5;   859.2;   25.0;eor
        151;19660101;19661231;    5;  5.41;   8.36;   12.82;    4.35;    1.83; 1467.90;-999;  32.0; -19.0;    5;  1047.5;   32.7;eor
        151;19670101;19671231;    5;  5.12;   8.33;   13.23;    3.95;    1.80; 1684.40;-999;  32.0; -19.8;    5;   665.5;   23.2;eor
        151;19680101;19681231;    5;  5.45;   7.66;   12.24;    3.54;    1.71; 1545.30;-999;  31.2; -18.5;    5;   758.1;   27.6;eor
        151;19690101;19691231;    5;  5.23;   7.51;   12.43;    3.11;    1.55; 1680.20;-999;  34.6; -23.5;    5;   647.6;   51.7;eor
        151;19700101;19701231;    5;  5.58;   7.39;   11.95;    3.34;    1.34; 1480.90;-999;  31.5; -18.4;    5;   901.0;   45.0;eor
        151;19710101;19711231;    5;  4.93;   7.87;   13.27;    3.04;    1.23; 1819.90;-999;  34.4; -21.4;    5;   556.1;   50.0;eor
        151;19720101;19721231;    5;  5.21;   7.23;   12.27;    2.88;    1.10; 1522.30;-999;  33.0; -16.0;    5;   526.5;   54.6;eor
        151;19730101;19731231;    5;  4.98;   7.68;   12.64;    3.05;    1.15; 1786.30;-999;  31.6; -20.0;    5;   683.5;   85.0;eor
        151;19740101;19741231;    5;  5.53;   8.48;   13.08;    4.42;    1.15; 1521.70;-999;  33.0;  -7.3;    5;   788.4;   33.2;eor
        151;19750101;19751231;    5;  5.12;   8.41;   13.24;    4.24;    0.91; 1607.80;-999;  30.6; -16.0;    5;   717.6;   35.7;eor
        151;19760101;19761231;    5;  4.88;   8.33;   13.54;    3.47;    1.00; 1789.10;-999;  36.8; -18.0;    5;   520.3;   27.5;eor
        151;19770101;19771231;    5;  5.52;   8.40;   13.01;    4.45;    0.97; 1358.00;-999;  32.2; -11.0;    5;   778.3;   29.3;eor
        151;19780101;19781231;    5;  5.45;   7.30;   11.83;    3.48;    0.89; 1389.00;-999;  29.8; -17.3;    5;   739.3;   49.7;eor
        151;19790101;19791231;    5;  5.18;   7.80;   12.63;    3.53;    0.87; 1561.70;-999;  31.3; -18.0;    5;   729.0;   24.9;eor
        151;19800101;19801231;    5;  5.24;   7.32;   11.82;    3.31;    0.83; 1402.50;-999;  33.8; -15.6;    5;   720.5;   34.4;eor
        151;19810101;19811231;   10;  5.32;   7.91;   12.56;    3.86;    0.90; 1468.10;-999;  30.3; -15.0;   10;   968.7;   42.1;eor
        151;19820101;19821231;   10;  4.72;   8.40;   13.60;    3.89;    0.88; 1653.20;-999;  33.3; -23.4;   10;   599.0;   24.4;eor
        151;19830101;19831231;   10;  4.75;   8.63;   13.92;    3.96;    0.85; 1613.60;-999;  39.5; -17.1;   10;   658.9;   32.0;eor
        151;19840101;19841231;   10;  5.46;   7.26;   11.88;    3.25;    0.94;-999;-999;  34.5; -16.5;   10;   803.7;   51.2;eor
        151;19850101;19851231;   10;  5.12;   6.84;   11.87;    2.19;    1.24;-999;-999;  31.6; -25.7;   10;   673.2;   41.8;eor
        151;19860101;19861231;   10;  5.26;   7.43;   12.41;    2.89;    1.22;-999;-999;  32.4; -22.0;   10;   758.3;   28.5;eor
        151;19870101;19871231;   10;  5.64;   6.97;   11.60;    2.83;    1.23;-999;-999;  30.5; -25.0;   10;   726.9;   28.1;eor
        151;19880101;19881231;   10;  5.62;   8.62;   13.13;    4.59;    1.36;-999;-999;  33.2; -12.0;   10;   772.5;   30.6;eor
        151;19890101;19891231;   10;  5.42;   8.65;   13.55;    4.44;    1.18;-999;-999;  33.2; -13.5;   10;   546.1;   23.2;eor
        151;19900101;19901231;   10;  5.27;   8.71;   13.89;    4.14;    1.37;-999;-999;  32.8; -10.5;   10;   650.8;   39.7;eor
        151;19910101;19911231;   10;  4.94;   7.66;   12.73;    3.02;    1.18;-999;-999;  34.0; -16.2;    9;   464.3;   36.2;eor
        151;19920101;19921231;   10;  5.30;   8.93;   13.72;    4.72;    1.29;-999;-999;  35.8; -13.0;    9;   653.2;   29.0;eor
