STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
        320;18510101;18511231;    5;  -999;   6.92;    -999;    -999;-999;-999;-999;-999;-999;    5;   795.0;-999;eor
        320;18520101;18521231;    5;  -999;   8.60;    -999;    -999;-999;-999;-999;-999;-999;    5;   651.0;-999;eor
        320;18530101;18531231;    5;  -999;   6.42;    -999;    -999;-999;-999;-999;-999;-999;    5;   684.0;-999;eor
        320;18540101;18541231;    5;  -999;   7.06;    -999;    -999;-999;-999;-999;-999;-999;    5;   825.0;-999;eor
        320;18550101;18551231;    5;  -999;   6.15;    -999;    -999;-999;-999;-999;-999;-999;    5;   638.0;-999;eor
        320;18560101;18561231;    5;  -999;   7.26;    -999;    -999;-999;-999;-999;-999;-999;    5;   668.0;-999;eor
        320;18570101;18571231;    5;  -999;   7.71;    -999;    -999;-999;-999;-999;-999;-999;    5;   465.0;-999;eor
        320;18580101;18581231;    5;  -999;   6.38;    -999;    -999;-999;-999;-999;-999;-999;    5;   659.0;-999;eor
        320;18590101;18591231;    5;  -999;   8.48;    -999;    -999;-999;-999;-999;-999;-999;    5;   595.0;-999;eor
        320;18600101;18601231;    5;  -999;   6.66;    -999;    -999;-999;-999;-999;-999;-999;    5;   711.0;-999;eor
        320;18610101;18611231;    5;  -999;   7.40;    -999;    -999;-999;-999;-999;-999;-999;    5;   754.0;-999;eor
        320;18620101;18621231;    5;  -999;   8.13;    -999;    -999;-999;-999;-999;-999;-999;    5;   770.0;-999;eor
        320;18630101;18631231;    5;  -999;   8.43;    -999;    -999;-999;-999;-999;-999;-999;    5;   628.0;-999;eor
        320;18640101;18641231;    5;  -999;   5.75;    -999;    -999;-999;-999;-999;-999;-999;    5;   540.0;-999;eor
        320;18650101;18651231;    5;  -999;   7.55;    -999;    -999;-999;-999;-999;-999;-999;    5;   552.0;-999;eor
        320;18660101;18661231;    5;  -999;   8.38;    -999;    -999;-999;-999;-999;-999;-999;    5;  1062.0;-999;eor
        320;18670101;18671231;    5;  -999;   7.58;    -999;    -999;-999;-999;-999;-999;-999;    5;   975.0;-999;eor
        320;18680101;18681231;    5;  -999;   8.96;    -999;    -999;-999;-999;-999;-999;-999;    5;   862.0;-999;eor
        320;18690101;18691231;    5;  -999;   7.76;    -999;    -999;-999;-999;-999;-999;-999;    5;   803.0;-999;eor
        320;18700101;18701231;    5;  -999;   6.57;    -999;    -999;-999;-999;-999;-999;-999;    5;   821.0;-999;eor
        320;18710101;18711231;    5;  -999;   5.91;    -999;    -999;-999;-999;-999;-999;-999;    5;   589.0;-999;eor
        320;18720101;18721231;    5;  -999;   8.51;    -999;    -999;-999;-999;-999;-999;-999;    5;   690.0;-999;eor
        320;18730101;18731231;    5;  -999;   8.14;    -999;    -999;-999;-999;-999;-999;-999;    5;   975.0;-999;eor
        320;18740101;18741231;    5;  -999;   7.31;    -999;    -999;-999;-999;-999;-999;-999;    5;   569.0;-999;eor
        320;18750101;18751231;    5;  -999;   7.07;    -999;    -999;-999;-999;-999;-999;-999;    5;   951.0;-999;eor
        320;18760101;18761231;    5;  -999;   7.73;    -999;    -999;-999;-999;-999;-999;-999;    5;   886.0;-999;eor
        320;18770101;18771231;    5;  -999;   7.97;    -999;    -999;-999;-999;-999;-999;-999;    5;   860.0;-999;eor
        320;18780101;18781231;    5;  -999;   7.84;    -999;    -999;-999;-999;-999;-999;-999;    5;   917.0;-999;eor
        320;18790101;18791231;    1;  5.47;   5.98;   10.61;    1.74;    2.13;-999;-999;  31.0; -25.6;    1;   757.3;-999;eor
        320;18800101;18801231;    1;  5.10;   7.67;   12.57;    3.06;    2.25;-999;-999;  32.5; -26.8;    1;   728.5;   42.1;eor
        320;18810101;18811231;    1;  5.13;   6.78;   11.68;    2.48;    2.05;-999;-999;  34.0; -25.8;    1;   676.7;   24.8;eor
        320;18820101;18821231;    1;  5.40;   7.74;   12.58;    3.57;    2.51;-999;-999;  31.5; -17.1;    1;   968.9;   45.8;eor
        320;18830101;18831231;    1;  5.30;   7.32;   12.03;    3.23;    3.47;-999;-999;  32.7; -16.1;    1;   549.3;   22.1;eor
        320;18840101;18841231;    1;  5.40;   7.93;   12.68;    3.46;    3.26;-999;-999;  32.9; -20.1;    1;   548.8;   30.5;eor
        320;18850101;18851231;    1;  5.19;   7.36;   12.32;    2.59;    3.37;-999;-999;  31.5; -19.1;    1;   597.0;   18.5;eor
        320;18860101;18861231;    1;  5.27;   7.77;   13.43;    3.12;    3.48;-999;-999;  32.9; -17.6;    1;   573.6;   26.7;eor
        320;18870101;18871231;    1;  5.32;   6.43;   11.37;    1.88;    3.36;-999;-999;  33.6; -19.9;    1;   390.0;   19.6;eor
        320;18880101;18881231;    1;  5.55;   6.59;   11.16;    2.35;    3.20;-999;-999;  30.7; -23.1;    1;   580.4;   36.7;eor
        320;18890101;18891231;    1;  5.62;   6.75;   11.42;    2.38;    2.87;-999;-999;  31.9; -24.9;    1;   557.1;   18.5;eor
        320;18900101;18901231;    1;  5.26;   6.94;   11.88;    2.44;    3.07;-999;-999;  33.7; -17.1;    1;   668.9;   30.1;eor
        320;18910101;18911231;    1;  5.38;   7.00;   11.70;    2.83;    2.90;-999;-999;  33.2; -26.3;    1;   558.1;   20.1;eor
        320;18920101;18921231;    1;  5.13;   7.38;   12.56;    2.81;    2.89;-999;-999;  36.0; -17.1;    1;   438.0;   18.0;eor
        320;18930101;18931231;    1;  4.95;   7.41;   12.70;    2.37;    2.86;-999;-999;  33.4; -28.3;    1;   482.7;   33.7;eor
        320;18940101;18941231;    1;  5.36;   7.76;   12.33;    3.50;    2.85;-999;-999;  36.2; -17.9;    1;   564.6;   21.8;eor
        320;18950101;18951231;    1;  5.07;   6.91;   12.28;    1.80;    2.75;-999;-999;  34.2; -26.7;    1;   528.3;   25.7;eor
        320;18960101;18961231;    1;  5.76;   7.16;   11.89;    2.45;    2.72;-999;-999;  31.1; -20.3;    1;   565.9;   33.6;eor
