Stations_id;Stationshoehe;Geogr.Breite;Geogr.Laenge;von_datum;bis_datum;Stationsname
  2750;  310.00; 50.2423; 11.3259;18941001;19061231;Kronach
  2750;  310.00; 50.2390; 11.3304;19070101;19321231;Kronach
  2750;  320.00; 50.2454; 11.3182;19330101;19480927;Kronach
  2750;  305.00; 50.2404; 11.3302;19480928;19520505;Kronach
  2750;  305.00; 50.2373; 11.3284;19520506;19620925;Kronach
  2750;  305.00; 50.2389; 11.3305;19620926;19660905;Kronach
  2750;  305.00; 50.2387; 11.3304;19660906;19911126;Kronach
  2750;  306.00; 50.2330; 11.3253;19911127;20051031;Kronach
  2750;  310.00; 50.2524; 11.3209;20051101;        ;Kronach
