STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
       2480;18960101;18961231;    5;  -999;   8.03;   13.42;    4.11;-999;-999;-999;-999;-999;    5;   643.0;-999;eor
       2480;18970101;18971231;    5;  -999;   8.38;   14.06;    4.31;-999;-999;-999;-999;-999;    5;   582.0;-999;eor
       2480;18980101;18981231;    5;  -999;   8.84;   14.47;    4.76;-999;-999;-999;-999;-999;    5;   652.0;-999;eor
       2480;18990101;18991231;    5;  -999;   8.18;   14.56;    3.38;-999;-999;-999;-999;-999;    5;   643.0;-999;eor
       2480;19000101;19001231;    5;  -999;   8.85;   14.68;    4.73;-999;-999;-999;-999;-999;    5;   706.0;-999;eor
       2480;19010101;19011231;    5;  -999;   8.41;   13.88;    3.27;-999;-999;-999;-999;-999;    5;   773.0;-999;eor
       2480;19020101;19021231;    5;  -999;   8.43;   13.73;    3.59;-999;-999;-999;-999;-999;    5;   619.0;-999;eor
       2480;19030101;19031231;    5;  -999;   9.47;   14.64;    4.10;-999;-999;-999;-999;-999;    5;   539.0;-999;eor
       2480;19040101;19041231;    5;  -999;   9.40;   14.78;    3.72;-999;-999;-999;-999;-999;    5;   660.0;-999;eor
       2480;19050101;19051231;    5;  -999;   9.15;   14.27;    4.11;-999;-999;-999;-999;-999;    5;   698.0;-999;eor
       2480;19060101;19061231;    5;  -999;   9.27;   14.63;    3.52;-999;-999;-999;-999;-999;    5;   755.0;-999;eor
       2480;19070101;19071231;    5;  -999;   8.87;   14.18;    3.36;-999;-999;-999;-999;-999;    5;   582.0;-999;eor
       2480;19080101;19081231;    5;  -999;   8.13;   13.37;    3.33;-999;-999;-999;-999;-999;    5;   693.0;-999;eor
       2480;19090101;19091231;    5;  -999;   8.47;   13.52;    3.32;-999;-999;-999;-999;-999;    5;   669.0;-999;eor
       2480;19100101;19101231;    5;  -999;   9.34;   14.42;    4.39;-999;-999;-999;-999;-999;    5;   792.0;-999;eor
       2480;19110101;19111231;    5;  -999;  10.03;   15.78;    4.24;-999;-999;-999;-999;-999;    5;   437.0;-999;eor
       2480;19120101;19121231;    5;  -999;   8.97;   14.13;    4.37;-999;-999;-999;-999;-999;    5;   783.0;-999;eor
       2480;19130101;19131231;    5;  -999;   9.44;   14.60;    4.82;-999;-999;-999;-999;-999;    5;   624.0;-999;eor
       2480;19140101;19141231;    5;  -999;   9.27;   14.65;    4.75;-999;-999;-999;-999;-999;    5;   811.0;-999;eor
       2480;19150101;19151231;    5;  -999;   9.30;   14.54;    4.43;-999;-999;-999;-999;-999;    5;   567.0;-999;eor
       2480;19160101;19161231;    5;  -999;   9.65;   14.52;    5.20;-999;-999;-999;-999;-999;    5;   861.0;-999;eor
       2480;19170101;19171231;    5;  -999;   8.53;   13.99;    3.57;-999;-999;-999;-999;-999;    5;   553.0;-999;eor
       2480;19180101;19181231;    5;  -999;   9.43;   14.71;    4.70;-999;-999;-999;-999;-999;    5;   635.0;-999;eor
       2480;19190101;19191231;    5;  -999;   8.50;   13.48;    3.84;-999;-999;-999;-999;-999;    5;   652.0;-999;eor
       2480;19200101;19201231;    5;  -999;   9.67;   15.02;    4.70;-999;-999;-999;-999;-999;    5;   582.0;-999;eor
