STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
       4104;18790101;18791231;    1;  -999;   7.09;   11.53;    3.30;-999;-999;-999;  31.1; -23.8;    1;   569.6;   26.9;eor
       4104;18800101;18801231;    1;  5.19;   8.40;   12.87;    4.47;    2.54;-999;-999;  31.1; -21.6;    1;   649.2;   32.5;eor
       4104;18810101;18811231;    1;  5.18;   7.88;   12.32;    4.45;    2.24;-999;-999;  33.9; -17.9;    1;   483.3;   49.6;eor
       4104;18820101;18821231;    1;  5.39;   8.57;   13.08;    4.85;    2.10;-999;-999;  30.1;  -9.9;    1;   555.9;   25.2;eor
       4104;18830101;18831231;    1;  5.14;   8.29;   12.66;    4.75;    2.04;-999;-999;  31.3; -11.1;    1;   432.3;   24.4;eor
       4104;18840101;18841231;    1;  -999;   8.88;   13.28;    5.27;-999;-999;-999;  31.6; -12.4;    1;   464.8;   17.0;eor
       4104;18850101;18851231;    1;  -999;   8.42;   12.81;    4.43;-999;-999;-999;  30.8; -16.2;-999;-999;-999;eor
       4104;18860101;18861231;    1;  5.03;   8.73;   12.94;    4.94;    1.99;-999;-999;  34.0; -13.4;    1;   552.8;   36.3;eor
       4104;18870101;18871231;    1;  4.87;   7.47;   11.79;    3.59;    2.01;-999;-999;  32.0; -18.1;    1;   397.9;   25.5;eor
       4104;18880101;18881231;    1;  5.26;   7.53;   11.64;    4.01;    2.05;-999;-999;  30.8; -18.1;    1;   598.1;   30.9;eor
       4104;18890101;18891231;    1;  5.40;   7.83;   11.87;    4.50;    1.90;-999;-999;  32.9; -16.7;    1;   515.1;   28.5;eor
       4104;18900101;18901231;    1;  5.25;   7.95;   12.26;    4.40;    1.87;-999;-999;  30.5; -12.0;    1;   573.2;   34.5;eor
       4104;18910101;18911231;    1;  5.68;   7.79;   12.30;    3.94;    1.70;-999;-999;  32.4; -17.1;    1;   516.3;   23.5;eor
