STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
       3244;19400101;19401231;    5;  -999;   6.03;   10.33;    1.88;-999;-999;-999;-999;-999;    5;  1171.0;-999;eor
       3244;19420101;19421231;    5;  -999;   6.65;   11.35;    1.83;-999;-999;-999;-999;-999;    5;   778.0;-999;eor
       3244;19430101;19431231;    5;  -999;   8.00;   12.84;    2.97;-999;-999;-999;-999;-999;    5;   686.0;-999;eor
       3244;19510101;19511231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   805.9;   43.3;eor
       3244;19520101;19521231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   980.4;   42.0;eor
       3244;19530101;19531231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   716.6;   37.8;eor
       3244;19540101;19541231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   951.7;   40.1;eor
       3244;19550101;19551231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1245.6;   54.1;eor
       3244;19560101;19561231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   979.3;   29.2;eor
       3244;19570101;19571231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   951.4;   38.7;eor
       3244;19580101;19581231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1001.2;   33.6;eor
       3244;19590101;19591231;    5;  -999;   7.89;   13.26;    3.22;-999;-999;-999;-999;-999;    5;   809.8;   64.1;eor
       3244;19600101;19601231;    5;  -999;   7.68;   12.40;    3.53;-999;-999;-999;-999;-999;    5;  1153.6;   53.5;eor
       3244;19610101;19611231;    5;  5.01;   8.44;   13.52;    4.03;    1.62;-999;-999;  29.4; -18.0;    5;   912.1;   26.4;eor
       3244;19620101;19621231;    5;  5.09;   6.51;   11.33;    2.06;    1.72;-999;-999;  31.4; -23.2;    5;   870.3;   34.0;eor
       3244;19630101;19631231;    5;  5.33;   6.49;   11.05;    2.45;    1.56;-999;-999;  30.2; -23.2;    5;  1142.4;   35.9;eor
       3244;19640101;19641231;    5;  5.49;   7.65;   12.04;    3.63;    1.53;-999;-999;  32.3; -14.3;    5;   940.7;   48.8;eor
       3244;19650101;19651231;    5;  5.73;   6.82;   11.16;    3.17;    1.75;-999;-999;  31.6; -17.6;    5;  1304.0;   40.5;eor
       3244;19660101;19661231;    5;  5.73;   7.96;   12.19;    4.23;    1.56;-999;-999;  31.6; -21.6;    5;  1130.0;   32.1;eor
       3244;19670101;19671231;    5;  5.17;   7.94;   12.74;    3.78;    1.40;-999;-999;  32.0; -20.9;    5;  1104.2;   54.7;eor
       3244;19680101;19681231;    5;  5.77;   7.43;   11.79;    3.53;    1.32;-999;-999;  30.0; -22.0;    5;  1003.9;   69.7;eor
       3244;19690101;19691231;    5;  5.43;   7.11;   11.58;    3.09;    1.28;-999;-999;  30.3; -19.5;    5;  1021.0;   45.8;eor
       3244;19700101;19701231;    5;  5.84;   7.28;   11.46;    3.67;    1.42;-999;-999;  31.0; -16.6;    5;  1271.7;   51.8;eor
       3244;19710101;19711231;    5;  5.04;   7.32;   12.34;    3.03;    1.21;-999;-999;  31.3; -21.4;    5;   975.3;   56.6;eor
       3244;19720101;19721231;    5;  5.41;   6.97;   11.80;    3.11;    1.22;-999;-999;  33.6; -10.9;    5;   834.3;   39.7;eor
       3244;19730101;19731231;    5;  5.52;   7.14;   11.50;    3.40;    1.26;-999;-999;  30.4; -20.6;    5;  1011.1;   73.7;eor
       3244;19740101;19741231;    5;  5.83;   8.13;   12.52;    4.35;    1.32;-999;-999;  33.2;  -9.5;    5;  1068.1;   29.7;eor
       3244;19750101;19751231;    5;  5.39;   7.86;   12.32;    4.10;    1.19;-999;-999;  30.8; -16.1;    5;  1184.3;   85.4;eor
       3244;19760101;19761231;    5;  5.37;   7.64;   12.37;    3.42;    1.21;-999;-999;  32.1; -18.9;    5;   811.7;   57.2;eor
       3244;19770101;19771231;    5;  5.92;   8.12;   12.72;    4.36;    1.31;-999;-999;  31.2; -15.6;    5;   984.1;   47.5;eor
       3244;19780101;19781231;    5;  5.71;   7.08;   11.34;    3.39;    1.46;-999;-999;  29.0; -14.3;    5;  1069.1;   55.9;eor
       3244;19790101;19791231;    5;  5.78;   7.83;   12.23;    4.08;    1.51;-999;-999;  29.6; -16.5;    5;  1123.3;   64.7;eor
       3244;19800101;19801231;    5;  5.55;   7.13;   11.34;    3.22;    1.56;-999;-999;  33.3; -16.9;    5;   982.2;   69.6;eor
       3244;19810101;19811231;   10;  5.46;   7.84;   12.22;    3.77;    1.63;-999;-999;  29.8; -16.0;   10;  1100.7;   54.7;eor
