STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
        217;19380101;19381231;    5;  -999;   7.59;   12.93;    2.67;-999;-999;-999;-999;-999;    5;   985.0;-999;eor
        217;19390101;19391231;    5;  -999;   7.17;   12.30;    2.86;-999;-999;-999;-999;-999;    5;  1341.0;-999;eor
        217;19400101;19401231;    5;  -999;   6.10;   11.41;    1.54;-999;-999;-999;-999;-999;    5;  1280.0;-999;eor
        217;19410101;19411231;    5;  5.17;   6.46;   11.61;    2.11;    1.63;-999;-999;  32.6; -21.0;    5;  1244.6;   61.6;eor
        217;19420101;19421231;    5;  4.69;   6.79;   12.58;    2.14;    1.48;-999;-999;  30.8; -30.6;    5;   888.2;   32.7;eor
        217;19430101;19431231;    5;  4.63;   8.32;   14.45;    3.66;    1.46;-999;-999;  35.6; -15.2;    5;   854.5;   47.5;eor
        217;19440101;19441231;    5;  5.16;   7.15;   12.21;    3.05;    1.56;-999;-999;  31.8; -14.2;    5;  1325.1;   44.1;eor
        217;19460101;19461231;    5;  4.74;   8.09;   14.02;    3.27;    1.28;-999;-999;  32.4; -20.8;    5;   963.2;   50.8;eor
        217;19470101;19471231;    5;  4.45;   8.42;   14.83;    3.09;    1.33;-999;-999;  34.6; -24.0;    5;   835.1;   47.2;eor
        217;19480101;19481231;    5;  4.57;   8.51;   14.71;    3.57;    1.32;-999;-999;  32.2; -15.2;    5;   999.0;   47.2;eor
        217;19490101;19491231;    5;  4.22;   8.48;   14.31;    3.31;    1.39;-999;-999;  33.4; -16.4;    5;  1001.5;   75.2;eor
        217;19500101;19501231;    5;  4.61;   8.40;   13.99;    3.49;    1.30;-999;-999;  32.6; -16.4;    5;   906.2;   38.4;eor
        217;19510101;19511231;    5;  4.60;   8.12;   13.42;    3.35;    1.27;-999;-999;  32.1; -10.5;    5;  1113.6;   57.6;eor
        217;19520101;19521231;    5;  5.10;   7.58;   12.43;    2.86;    1.57;-999;-999;  34.5; -16.0;    5;   990.1;   31.4;eor
        217;19530101;19531231;    5;  4.96;   7.91;   13.49;    3.06;    1.41;-999;-999;  31.2; -16.6;    5;   735.8;   46.9;eor
        217;19540101;19541231;    5;  5.46;   6.96;   11.88;    2.61;    1.46;-999;-999;  30.1; -17.6;    5;  1095.0;   58.0;eor
        217;19550101;19551231;    5;  5.75;   7.05;   12.22;    2.54;    1.43;-999;-999;  30.7; -14.1;    5;  1097.3;   54.0;eor
        217;19560101;19561231;    5;  5.65;   6.12;   11.24;    1.52;    1.44;-999;-999;  29.3; -27.9;    5;  1070.0;   55.3;eor
        217;19570101;19571231;    5;  5.15;   7.85;   13.16;    3.02;    1.38;-999;-999;  36.2; -18.9;    5;  1120.2;   53.3;eor
        217;19580101;19581231;    5;  5.29;   7.70;   12.70;    2.88;    1.45;-999;-999;  32.2; -15.8;    5;  1039.2;   32.0;eor
        217;19590101;19591231;    5;  4.50;   8.00;   13.89;    2.70;    1.38;-999;-999;  31.0; -16.9;    5;   844.0;   51.0;eor
        217;19600101;19601231;    5;  5.38;   7.81;   12.88;    3.13;    1.42;-999;-999;  30.8; -19.1;    5;  1247.8;   63.6;eor
        217;19610101;19611231;    5;  4.82;   8.43;   14.20;    3.36;    1.41;-999;-999;  30.2; -21.4;    5;   932.3;   51.6;eor
        217;19620101;19621231;    5;  5.15;   6.66;   11.85;    1.60;    1.51;-999;-999;  32.0; -20.7;    5;   880.1;   50.9;eor
        217;19630101;19631231;    5;  5.12;   6.52;   11.68;    1.83;    1.35;-999;-999;  31.6; -25.9;    5;   903.5;   55.3;eor
        217;19640101;19641231;    5;  5.25;   7.51;   12.38;    3.01;    1.35;-999;-999;  31.0; -15.9;    5;  1144.2;   65.5;eor
        217;19650101;19651231;    5;  5.40;   6.80;   11.77;    2.50;    1.61;-999;-999;  32.6; -17.7;    5;  1337.5;   42.9;eor
        217;19660101;19661231;    5;  5.23;   8.06;   12.94;    3.78;    1.56;-999;-999;  32.2; -23.3;    5;  1393.0;   57.0;eor
