STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
       1357;19470101;19471231;    5;  -999;   6.40;   11.21;    -999;-999;-999;-999;-999;-999;    5;  1262.2;   73.4;eor
       1357;19480101;19481231;    5;  5.34;   6.71;   10.73;    3.02;    1.52;-999;-999;  27.2; -16.4;    5;  1134.7;   48.9;eor
       1357;19490101;19491231;    5;  5.03;   6.95;   11.66;    3.06;    0.89;-999;-999;  30.5; -14.5;    5;   836.1;   35.3;eor
       1357;19500101;19501231;    5;  5.40;   6.53;   10.67;    2.91;    0.90;-999;-999;  29.5; -16.2;    5;  1172.2;   36.2;eor
       1357;19510101;19511231;    5;  5.19;   6.70;   10.64;    3.11;    1.66;-999;-999;  29.3; -11.3;    5;   857.1;   34.4;eor
       1357;19520101;19521231;    5;  5.71;   5.81;    9.59;    2.28;    1.66;-999;-999;  32.6; -14.4;    5;  1304.6;   41.6;eor
       1357;19530101;19531231;    5;  4.99;   7.10;   11.40;    3.17;    1.61;-999;-999;  28.2; -16.8;    5;   691.4;   26.7;eor
       1357;19540101;19541231;    5;  5.67;   5.52;    9.21;    2.28;    2.34;-999;-999;  28.3; -19.1;    5;  1385.1;   58.0;eor
       1357;19550101;19551231;    5;  5.51;   5.47;    9.08;    2.07;    2.72;-999;-999;  27.5; -17.2;    5;  1275.9;   37.9;eor
       1357;19560101;19561231;    5;  5.43;   4.75;    8.37;    1.46;    2.87;-999;-999;  25.4; -26.8;    5;  1286.5;   59.5;eor
       1357;19570101;19571231;    5;  5.38;   6.64;   10.18;    3.17;    2.52;-999;-999;  33.8; -14.4;    5;  1013.3;   37.2;eor
       1357;19580101;19581231;    5;  5.61;   6.17;    9.71;    2.73;    2.73;-999;-999;  28.2; -13.3;    5;  1217.0;   33.7;eor
       1357;19590101;19591231;    5;  4.64;   7.20;   11.88;    3.20;    2.56;-999;-999;  30.7; -13.1;    5;   801.0;   38.4;eor
       1357;19600101;19601231;    5;  5.71;   6.26;   10.17;    2.90;    2.66;-999;-999;  29.0; -16.5;    5;  1108.2;   40.1;eor
       1357;19610101;19611231;    5;  5.37;   7.00;   11.20;    3.57;    2.42;-999;-999;  29.9; -18.6;    5;  1208.2;   35.5;eor
       1357;19620101;19621231;    5;  5.34;   5.05;    9.14;    1.46;    2.54;-999;-999;  31.8; -19.5;    5;   935.9;   36.8;eor
       1357;19630101;19631231;    5;  5.17;   5.40;    9.65;    1.65;    2.56;-999;-999;  30.6; -21.1;    5;   871.2;   47.2;eor
       1357;19640101;19641231;    5;  5.03;   6.01;   10.22;    2.36;    2.53;-999;-999;  32.0; -16.4;    5;   807.8;   34.0;eor
       1357;19650101;19651231;    5;  5.68;   5.37;    9.33;    2.21;    2.51;-999;-999;  28.9; -14.7;    5;  1532.0;   41.1;eor
       1357;19660101;19661231;    5;  5.35;   6.25;    9.80;    3.05;    1.75;-999;-999;  29.0; -16.5;    5;  1313.1;   50.1;eor
       1357;19670101;19671231;    5;  4.61;   6.15;    9.94;    2.76;    1.64;-999;-999;  29.0; -22.2;    5;   935.1;   70.6;eor
       1357;19680101;19681231;    5;  4.95;   5.46;    9.04;    2.27;    2.08;-999;-999;  27.1; -19.6;    5;   963.3;   30.0;eor
       1357;19690101;19691231;    5;  5.17;   5.54;    9.19;    2.11;    2.22;-999;-999;  29.1; -17.6;    5;   983.2;   48.0;eor
       1357;19700101;19701231;    5;  5.79;   5.14;    8.49;    2.03;    2.31;-999;-999;  26.9; -16.2;    5;  1409.7;   59.6;eor
       1357;19710101;19711231;    5;  5.12;   6.12;    9.91;    2.57;    2.06;-999;-999;  30.0; -17.0;    5;   851.2;   50.7;eor
       1357;19720101;19721231;    5;  5.40;   5.43;    9.04;    2.14;    2.03;-999;-999;  29.5; -14.3;    5;   816.8;   66.7;eor
       1357;19730101;19731231;    5;  5.31;   5.70;    9.39;    2.31;    2.17;-999;-999;  28.0; -15.5;    5;   844.7;   30.3;eor
       1357;19740101;19741231;    5;  5.93;   6.24;    9.59;    3.27;    2.20;-999;-999;  28.8;  -8.6;    5;  1236.6;   36.5;eor
       1357;19750101;19751231;    5;  5.27;   6.60;   10.23;    3.37;    1.96;-999;-999;  28.4; -12.9;    5;   791.2;   24.8;eor
       1357;19760101;19761231;    5;  5.17;   6.12;    9.98;    2.35;    1.96;-999;-999;  31.0; -18.2;    5;   777.1;   25.5;eor
       1357;19770101;19771231;    5;  5.83;   6.20;    9.80;    2.94;    2.10;-999;-999;  27.2; -13.5;    5;  1257.8;   39.9;eor
       1357;19780101;19781231;    5;  5.90;   5.20;    8.58;    2.24;    2.00;-999;-999;  25.8; -15.2;    5;  1115.8;   46.0;eor
       1357;19790101;19791231;    5;  5.67;   5.47;    9.28;    2.17;    1.99;-999;-999;  27.5; -22.0;    5;  1210.3;   53.6;eor
       1357;19800101;19801231;    5;  5.84;   5.04;    8.49;    1.86;    2.10;-999;-999;  29.0; -15.4;    5;  1379.8;   62.3;eor
       1357;19810101;19811231;   10;  5.88;   5.78;    9.36;    2.68;    1.84;-999;-999;  26.5; -17.8;   10;  1485.7;   46.3;eor
       1357;19820101;19821231;   10;  5.26;   6.61;   10.54;    3.09;    1.88;-999;-999;  28.4; -16.9;   10;   943.5;   39.8;eor
       1357;19830101;19831231;   10;  5.53;   6.63;   10.65;    3.12;    1.84;-999;-999;  34.1; -16.1;   10;  1134.2;   45.7;eor
