STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
        191;18840101;18841231;    5;  -999;   -999;   15.17;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        191;18850101;18851231;    5;  -999;   -999;   14.66;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        191;18860101;18861231;    5;  -999;   -999;   14.43;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        191;18870101;18871231;    5;  -999;   -999;   12.87;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        191;18880101;18881231;    5;  -999;   -999;   12.51;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        191;18890101;18891231;    5;  -999;   -999;   12.88;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        191;18900101;18901231;    5;  -999;   -999;   12.54;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        191;18910101;18911231;    5;  -999;   -999;   12.63;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        191;18920101;18921231;    5;  -999;   -999;   13.22;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        191;18930101;18931231;    5;  -999;   -999;   13.74;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        191;18940101;18941231;    5;  -999;   -999;   14.14;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        191;18950101;18951231;    5;  -999;   -999;   13.28;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        191;18960101;18961231;    5;  -999;   -999;   13.35;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        191;18970101;18971231;    5;  -999;   -999;   14.05;    -999;-999;-999;-999;-999;-999;-999;-999;-999;eor
        191;19870101;19871231;   10;  5.50;   8.08;   12.55;    4.01;    1.40;-999;-999;  31.2; -17.9;   10;   705.5;   22.3;eor
        191;19880101;19881231;   10;  5.54;   9.48;   13.92;    5.21;    2.28;-999;-999;  32.6; -13.5;   10;   648.5;   21.0;eor
        191;19890101;19891231;   10;  4.98;   9.53;   14.72;    4.81;    2.39;-999;-999;  35.3;  -9.9;   10;   589.4;   29.9;eor
        191;19900101;19901231;   10;  4.84;   9.51;   14.88;    4.56;    2.29;-999;-999;  36.2;  -9.9;   10;   575.5;   30.1;eor
        191;19910101;19911231;   10;  4.74;   8.52;   14.04;    3.20;    2.11;-999;-999;  35.3; -14.7;    9;   402.9;   16.7;eor
        191;19920101;19921231;   10;  5.10;   9.29;   14.62;    4.57;    2.18;-999;-999;  34.2; -12.5;    9;   736.5;   60.2;eor
        191;19930101;19931231;   10;  5.23;   8.99;   14.46;    3.98;    2.18;-999;-999;  33.5; -15.2;    9;   617.0;   53.9;eor
        191;19940101;19941231;   10;  5.08;  10.10;   15.39;    5.29;    2.10;-999;-999;  35.4; -12.4;    9;   681.0;   37.7;eor
        191;19950101;19951231;   10;  5.30;   9.05;   14.01;    4.49;    2.25;-999;-999;  33.9; -14.4;    9;   824.7;   44.5;eor
        191;19960101;19961231;   10;  4.87;   7.77;   12.96;    3.05;    1.98;-999;-999;  31.7; -18.8;    9;   561.5;   26.1;eor
        191;19970101;19971231;   10;  4.91;   9.29;   15.11;    4.24;    2.01;-999;-999;  32.7; -14.9;    9;   606.1;   57.6;eor
        191;19980101;19981231;   10;  5.67;   9.81;   15.00;    5.05;    2.24;-999;-999;  37.4; -14.4;    9;   642.9;   30.4;eor
        191;19990101;19991231;   10;  5.14;   9.56;   15.04;    4.75;    2.20;-999;-999;  32.6; -12.8;    9;   600.9;   22.1;eor
        191;20000101;20001231;   10;  5.12;   9.65;   14.98;    4.78;    2.25;-999;-999;  35.6; -13.7;    9;   661.3;   38.4;eor
        191;20010101;20011231;   10;  5.22;   9.62;   14.95;    4.80;    2.30;-999;-999;  35.5; -22.3;    9;   752.8;   26.7;eor
        191;20020101;20021231;   10;  5.14;   9.69;   15.08;    4.92;    2.40;-999;-999;  34.5; -23.4;    9;   862.9;   31.1;eor
        191;20030101;20031231;   10;  3.99;   9.85;   16.20;    3.84;    2.46;-999;-999;  39.3; -15.3;    9;   413.0;   20.3;eor
        191;20040101;20041231;   10;  4.75;   9.14;   14.63;    4.16;    2.52;-999;-999;  33.4; -10.4;    9;   672.2;   33.9;eor
        191;20050101;20051231;   10;  4.75;   8.95;   14.31;    3.60;    2.62;-999;-999;  34.7; -17.1;    9;   561.0;   27.0;eor
        191;20060101;20061231;   10;  4.94;   9.57;   14.86;    4.43;    2.50;-999;-999;  34.7; -13.3;    9;   677.3;   30.5;eor
        191;20070101;20071231;   10;  5.21;   9.89;   15.18;    4.69;    2.26;-999;-999;  34.4; -11.8;    9;   787.1;   23.1;eor
        191;20080101;20081231;   10;  5.53;   9.65;   14.91;    4.54;    2.12;-999;-999;  33.2; -10.4;    9;   617.1;   22.8;eor
        191;20090101;20091231;   10;  5.55;   9.21;   14.57;    3.88;    2.16;-999;-999;  33.8; -19.1;    9;   698.6;   53.7;eor
        191;20100101;20101231;   10;  6.08;   8.16;   13.22;    3.13;    2.29;-999;-999;  35.2; -18.9;    9;   784.2;   26.3;eor
        191;20110101;20111231;   10;  -999;   9.68;   15.56;    4.15;-999;-999;-999;  34.4; -12.4;    9;   570.8;   37.9;eor
        191;20120101;20121231;   10;  -999;   9.35;   14.79;    3.87;-999;-999;-999;  35.7; -19.0;    9;   622.2;   19.3;eor
        191;20130101;20131231;   10;  -999;   8.98;   13.83;    4.24;-999;-999;-999;  35.6; -13.2;    9;   644.6;   30.8;eor
        191;20140101;20141231;   10;  -999;  10.41;   15.74;    5.21;-999;-999;-999;  34.9; -12.3;-999;-999;-999;eor
        191;20150101;20151231;   10;  -999;  10.22;   15.75;    4.62;-999;-999;-999;  38.8;  -9.4;    9;   486.2;   34.5;eor
        191;20160101;20161231;   10;  -999;   9.53;   14.73;    4.49;-999;-999;-999;  34.3; -13.6;    9;   612.8;   28.3;eor
        191;20170101;20171231;   10;  -999;   9.61;   14.90;    4.46;-999;-999;-999;  34.2; -15.3;    9;   677.0;   37.2;eor
        191;20180101;20181231;   10;  -999;  10.58;   16.56;    4.89;-999;-999;-999;  36.4; -12.2;    9;   522.9;   36.3;eor
        191;20190101;20191231;   10;  -999;  10.19;   15.94;    4.53;-999;-999;-999;  38.3; -11.6;    9;   567.4;   29.6;eor
        191;20200101;20201231;   10;  -999;  10.41;   16.08;    4.73;-999;-999;-999;  36.0;  -8.1;    9;   592.7;   42.9;eor
        191;20210101;20211231;   10;  -999;   9.13;   14.51;    4.12;-999;-999;-999;  33.5; -17.4;    9;   735.1;   39.7;eor
        191;20220101;20221231;   10;  -999;  10.81;   16.77;    4.96;-999;-999;-999;  38.0; -13.4;-999;-999;-999;eor
        191;20230101;20231231;    3;  -999;  10.97;   16.31;    5.52;-999;-999;-999;  35.5; -11.8;    3;   701.2;   17.4;eor
