STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
       3271;18810101;18811231;    5;  -999;   -999;   12.59;    2.33;-999;-999;-999;-999;-999;    5;   704.3;   27.8;eor
       3271;18820101;18821231;    5;  -999;   -999;   13.09;    3.30;-999;-999;-999;-999;-999;    5;  1185.2;   40.7;eor
       3271;18830101;18831231;    5;  -999;   -999;   12.88;    2.40;-999;-999;-999;-999;-999;    5;   718.5;   29.1;eor
       3271;18840101;18841231;    5;  -999;   -999;   13.87;    2.67;-999;-999;-999;-999;-999;    5;   794.1;   35.7;eor
       3271;18850101;18851231;    5;  -999;   -999;   13.39;    2.92;-999;-999;-999;-999;-999;    5;   709.5;   28.4;eor
       3271;18860101;18861231;    5;  -999;   -999;   13.04;    3.91;-999;-999;-999;-999;-999;    5;   722.7;   28.2;eor
       3271;18870101;18871231;    5;  -999;   -999;   11.78;    2.42;-999;-999;-999;-999;-999;    5;   599.1;   25.6;eor
       3271;18880101;18881231;    5;  -999;   -999;   11.72;    2.83;-999;-999;-999;-999;-999;    5;   962.3;   45.0;eor
       3271;18890101;18891231;    5;  -999;   -999;   11.95;    3.20;-999;-999;-999;-999;-999;    5;   907.0;   42.5;eor
       3271;18900101;18901231;    5;  -999;   -999;   11.80;    3.27;-999;-999;-999;-999;-999;    5;  1179.3;   66.2;eor
       3271;18910101;18911231;    5;  -999;   -999;   11.74;    3.00;-999;-999;-999;-999;-999;    5;   987.8;   40.1;eor
       3271;18920101;18921231;    5;  -999;   -999;   12.62;    3.44;-999;-999;-999;-999;-999;    5;   901.5;   42.7;eor
       3271;18930101;18931231;    5;  -999;   -999;   13.15;    3.02;-999;-999;-999;-999;-999;    5;   843.6;   30.4;eor
       3271;18940101;18941231;    5;  -999;   -999;   12.88;    4.17;-999;-999;-999;-999;-999;    5;  1108.7;   50.5;eor
       3271;18950101;18951231;    5;  -999;   -999;   12.03;    2.82;-999;-999;-999;-999;-999;    5;   987.0;   52.4;eor
       3271;18960101;18961231;    5;  -999;   -999;   12.01;    3.98;-999;-999;-999;-999;-999;    5;   817.2;   34.5;eor
       3271;18970101;18971231;    5;  -999;   -999;   12.41;    4.50;-999;-999;-999;-999;-999;    5;   897.5;   32.9;eor
       3271;18980101;18981231;    5;  -999;   -999;   13.42;    4.73;-999;-999;-999;-999;-999;    5;   653.4;   37.4;eor
       3271;18990101;18991231;    5;  -999;   -999;   12.93;    3.53;-999;-999;-999;-999;-999;    5;   819.9;   30.4;eor
       3271;19000101;19001231;    5;  -999;   -999;   13.42;    4.37;-999;-999;-999;-999;-999;    5;   735.1;   47.3;eor
       3271;19010101;19011231;    5;  -999;   -999;   12.60;    2.94;-999;-999;-999;-999;-999;    5;   854.9;   57.2;eor
       3271;19020101;19021231;    5;  -999;   -999;   12.28;    3.26;-999;-999;-999;-999;-999;    5;   970.9;   56.5;eor
       3271;19030101;19031231;    5;  -999;   -999;   13.07;    3.95;-999;-999;-999;-999;-999;    5;   830.3;   47.4;eor
       3271;19040101;19041231;    5;  -999;   -999;   13.51;    3.63;-999;-999;-999;-999;-999;    5;   726.3;   47.7;eor
       3271;19050101;19051231;    5;  -999;   -999;   12.83;    3.15;-999;-999;-999;-999;-999;    5;   881.1;   39.9;eor
       3271;19060101;19061231;    5;  -999;   7.88;   12.68;    2.81;-999;-999;-999;-999;-999;    5;   955.8;   40.7;eor
       3271;19070101;19071231;    5;  -999;   7.74;   12.61;    2.36;-999;-999;-999;-999;-999;    5;   810.9;   26.8;eor
       3271;19080101;19081231;    5;  -999;   7.26;   12.34;    2.12;-999;-999;-999;-999;-999;    5;   630.3;   28.6;eor
       3271;19090101;19091231;    5;  -999;   7.43;   12.36;    2.42;-999;-999;-999;-999;-999;    5;   897.8;   44.0;eor
       3271;19100101;19101231;    5;  -999;   8.14;   13.20;    3.45;-999;-999;-999;-999;-999;    5;   968.8;   30.6;eor
       3271;19110101;19111231;    5;  -999;   8.61;   14.22;    3.05;-999;-999;-999;-999;-999;    5;   632.6;   36.4;eor
       3271;19120101;19121231;    5;  -999;   7.13;   11.86;    2.28;-999;-999;-999;-999;-999;    5;   968.3;   42.0;eor
       3271;19130101;19131231;    5;  -999;   7.93;   12.87;    3.08;-999;-999;-999;-999;-999;    5;   918.3;   49.6;eor
       3271;19140101;19141231;    5;  -999;   7.64;   12.68;    2.61;-999;-999;-999;-999;-999;    5;   897.8;   33.5;eor
       3271;19150101;19151231;    5;  -999;   8.09;   12.85;    3.03;-999;-999;-999;-999;-999;    5;   985.3;   38.4;eor
       3271;19160101;19161231;    5;  -999;   8.69;   13.43;    4.31;-999;-999;-999;-999;-999;    5;   947.8;   27.1;eor
       3271;19170101;19171231;    5;  -999;   7.46;   12.37;    2.31;-999;-999;-999;-999;-999;    5;   835.6;   29.3;eor
       3271;19180101;19181231;    5;  -999;   8.36;   13.17;    3.67;-999;-999;-999;-999;-999;    5;   834.0;   43.1;eor
       3271;19190101;19191231;    5;  -999;   7.40;   12.20;    2.83;-999;-999;-999;-999;-999;    5;  1015.6;   43.3;eor
       3271;19200101;19201231;    5;  -999;   8.68;   13.67;    3.78;-999;-999;-999;-999;-999;    5;   787.6;   34.3;eor
       3271;19210101;19211231;    5;  -999;   8.82;   14.09;    3.40;-999;-999;-999;-999;-999;    5;   755.6;   41.0;eor
       3271;19220101;19221231;    5;  -999;   7.16;   11.79;    2.62;-999;-999;-999;-999;-999;    5;  1284.5;   69.0;eor
       3271;19230101;19231231;    5;  -999;   8.18;   13.00;    3.35;-999;-999;-999;-999;-999;    5;  1065.4;   32.3;eor
       3271;19240101;19241231;    5;  -999;   6.78;   11.77;    2.26;-999;-999;-999;-999;-999;    5;   929.0;   33.5;eor
       3271;19250101;19251231;    5;  -999;   7.63;   12.60;    3.13;-999;-999;-999;-999;-999;    5;   960.3;   40.2;eor
       3271;19260101;19261231;    5;  -999;   8.35;   13.20;    4.00;-999;-999;-999;-999;-999;    5;  1297.7;   65.6;eor
       3271;19270101;19271231;    5;  -999;   8.02;   12.96;    3.65;-999;-999;-999;-999;-999;    5;   740.3;   27.5;eor
