STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
       5440;18790101;18791231;    1;  5.67;   6.54;   10.68;    2.41;-999;-999;-999;  30.3; -26.0;    1;   718.6;   50.0;eor
       5440;18800101;18801231;    1;  5.41;   8.24;   12.65;    3.68;    2.18;-999;-999;  31.2; -26.0;    1;   635.3;   40.1;eor
       5440;18810101;18811231;    1;  5.37;   7.38;   12.01;    2.49;-999;-999;-999;  32.9; -23.7;    1;   599.2;   37.9;eor
       5440;18820101;18821231;    1;  -999;   8.09;   12.48;    4.25;-999;-999;-999;  29.9; -17.2;    1;   793.1;   36.8;eor
       5440;18830101;18831231;    1;  5.41;   7.66;   12.11;    3.70;-999;-999;-999;  30.1; -16.8;    1;   500.4;   28.6;eor
       5440;18840101;18841231;    1;  5.20;   8.41;   13.13;    4.22;    2.40;-999;-999;  32.2; -18.4;    1;   534.3;   27.0;eor
       5440;18850101;18851231;    1;  4.88;   7.92;   12.86;    3.34;    2.17;-999;-999;  31.3; -18.8;    1;   645.3;   57.9;eor
       5440;18860101;18861231;    1;  5.40;   8.13;   12.81;    3.86;    2.32;-999;-999;  31.5; -18.9;    1;   686.0;   38.6;eor
       5440;18870101;18871231;    1;  5.22;   6.74;   11.47;    2.25;    2.53;-999;-999;  31.2; -21.4;    1;   522.1;   29.4;eor
       5440;18880101;18881231;    1;  5.58;   6.95;   11.37;    2.88;    2.78;-999;-999;  32.0; -22.7;    1;   797.4;   40.1;eor
       5440;18890101;18891231;    1;  5.85;   7.19;   11.53;    3.19;    2.28;-999;-999;  31.2; -20.3;    1;   779.9;   42.3;eor
       5440;18900101;18901231;    1;  5.34;   7.34;   11.96;    2.95;    2.76;-999;-999;  30.2; -15.9;    1;   681.5;   38.6;eor
       5440;18910101;18911231;    1;  5.39;   7.40;   11.94;    3.01;    2.70;-999;-999;  31.7; -24.0;    1;   611.3;   30.4;eor
       5440;18920101;18921231;    1;  5.47;   7.67;   12.45;    2.21;    2.88;-999;-999;  35.4; -19.7;    1;   625.3;   34.8;eor
       5440;18930101;18931231;    1;  5.33;   7.78;   12.85;    1.60;    3.01;-999;-999;  31.5; -31.4;    1;   589.2;   37.5;eor
       5440;18940101;18941231;    1;  5.69;   8.07;   12.41;    3.76;    3.11;-999;-999;  33.8; -21.9;    1;   710.3;   28.0;eor
       5440;18950101;18951231;    1;  5.63;   7.36;   12.13;    2.80;    2.89;-999;-999;  32.0; -26.7;    1;   871.2;   54.5;eor
       5440;18960101;18961231;    1;  6.04;   7.52;   11.58;    4.00;    2.42;-999;-999;  30.2; -15.9;    1;   788.9;   38.5;eor
       5440;18970101;18971231;    1;  5.85;   8.24;   12.39;    4.74;    2.47;-999;-999;  30.1; -11.1;    1;   744.7;   35.0;eor
       5440;18980101;18981231;    1;  -999;   8.75;   13.15;    4.98;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5440;18990101;18991231;    1;  -999;   8.07;   13.19;    3.19;-999;-999;-999;-999;-999;-999;-999;-999;eor
       5440;19000101;19001231;    1;  5.74;   8.54;   13.25;    3.49;    1.96;-999;-999;  31.7; -17.3;    1;   788.7;   28.5;eor
       5440;19010101;19011231;    1;  5.17;   7.79;   12.29;    1.64;    1.17;-999;-999;  30.4; -25.0;    1;   698.5;   29.2;eor
       5440;19020101;19021231;    1;  5.48;   7.81;   12.15;    2.48;    1.76;-999;-999;  30.0; -19.3;    1;-999;-999;eor
       5440;19030101;19031231;    1;  5.51;   8.65;   13.18;    3.23;-999;-999;-999;  29.5; -15.3;    1;   625.6;   43.5;eor
       5440;19040101;19041231;    1;  5.50;   8.80;   13.29;    3.50;    1.35;-999;-999;  34.0; -12.5;    1;-999;-999;eor
       5440;19050101;19051231;    5;  -999;   8.43;   12.58;    3.08;-999;-999;-999;-999;-999;    5;   623.0;-999;eor
       5440;19060101;19061231;    5;  -999;   8.48;   12.58;    3.91;-999;-999;-999;-999;-999;    5;   770.6;-999;eor
       5440;19070101;19071231;    5;  -999;   8.32;   13.19;    3.82;-999;-999;-999;-999;-999;    5;   590.2;-999;eor
       5440;19080101;19081231;    5;  -999;   7.49;   11.87;    3.37;-999;-999;-999;-999;-999;    5;   528.0;-999;eor
       5440;19090101;19091231;    5;  -999;   7.60;   11.81;    3.30;-999;-999;-999;-999;-999;    5;   627.9;-999;eor
       5440;19100101;19101231;    5;  -999;   8.50;   12.64;    4.41;-999;-999;-999;-999;-999;    5;   780.6;-999;eor
       5440;19110101;19111231;    5;  -999;   9.15;   13.70;    4.52;-999;-999;-999;-999;-999;    5;   479.5;-999;eor
       5440;19120101;19121231;    5;  -999;   8.07;   12.08;    4.11;-999;-999;-999;-999;-999;    5;   812.0;-999;eor
       5440;19130101;19131231;    5;  -999;   8.56;   12.62;    4.43;-999;-999;-999;-999;-999;    5;   702.6;-999;eor
       5440;19140101;19141231;    5;  -999;   8.39;   12.49;    4.13;-999;-999;-999;-999;-999;    5;   710.0;-999;eor
       5440;19150101;19151231;    1;  5.67;   8.41;   12.37;    4.11;    2.52;-999;-999;  30.6; -19.8;    1;   729.7;   27.6;eor
       5440;19160101;19161231;    1;  5.86;   8.94;   12.94;    4.92;-999;-999;-999;  28.0; -12.1;    1;   684.2;   20.3;eor
       5440;19170101;19171231;    1;  5.52;   7.66;   11.84;    3.44;    2.28;-999;-999;  31.6; -18.9;    1;-999;-999;eor
       5440;19180101;19181231;    1;  5.75;   8.63;   12.90;    4.36;    2.28;-999;-999;  32.9; -18.2;    1;   556.4;   21.3;eor
       5440;19190101;19191231;    1;  5.83;   7.67;   11.68;    3.57;    2.40;-999;-999;  30.1; -20.8;    1;   676.9;   27.6;eor
       5440;19200101;19201231;    1;  5.52;   8.98;   13.34;    4.57;-999;-999;-999;  33.4; -12.6;    1;   523.2;   27.6;eor
       5440;19210101;19211231;    1;  4.99;   9.15;   13.97;    4.33;    2.21;-999;-999;  35.6; -11.8;    1;   449.7;   37.4;eor
       5440;19220101;19221231;    1;  6.02;   7.54;   11.43;    3.77;    2.42;-999;-999;  33.9; -22.1;    1;   848.8;   37.3;eor
       5440;19230101;19231231;    1;  5.81;   8.55;   12.56;    4.75;    2.25;-999;-999;  34.4; -23.5;    1;   613.6;   25.7;eor
