STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
       1103;19380101;19381231;    5;  -999;   7.38;    -999;    -999;-999;-999;-999;-999;-999;    5;   994.2;   45.1;eor
       1103;19390101;19391231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1205.2;   44.7;eor
       1103;19400101;19401231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1328.2;  158.3;eor
       1103;19410101;19411231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1147.0;   45.7;eor
       1103;19420101;19421231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   968.7;   26.5;eor
       1103;19430101;19431231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   909.0;   36.2;eor
       1103;19440101;19441231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1603.9;   56.9;eor
       1103;19470101;19471231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   805.5;   61.4;eor
       1103;19480101;19481231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   980.3;   46.8;eor
       1103;19490101;19491231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   975.3;   85.2;eor
       1103;19500101;19501231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   921.1;   34.8;eor
       1103;19510101;19511231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   914.0;   46.0;eor
       1103;19520101;19521231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1014.9;   35.8;eor
       1103;19530101;19531231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   782.9;   39.4;eor
       1103;19540101;19541231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1166.9;   81.3;eor
       1103;19550101;19551231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1086.1;   40.0;eor
       1103;19560101;19561231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1074.1;   37.0;eor
       1103;19570101;19571231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1061.7;   43.5;eor
       1103;19580101;19581231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1230.0;   44.2;eor
       1103;19590101;19591231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   949.7;   49.6;eor
       1103;19600101;19601231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1214.1;   66.4;eor
       1103;19610101;19611231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1188.2;   51.2;eor
       1103;19620101;19621231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   997.5;   31.2;eor
       1103;19630101;19631231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   977.0;   41.6;eor
       1103;19640101;19641231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1193.4;   71.2;eor
       1103;19650101;19651231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1481.6;   62.0;eor
       1103;19660101;19661231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1416.0;   47.1;eor
       1103;19670101;19671231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1099.9;   38.7;eor
       1103;19680101;19681231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   953.1;   40.2;eor
       1103;19690101;19691231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   971.8;   37.2;eor
       1103;19700101;19701231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1287.7;   88.1;eor
       1103;19710101;19711231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   957.4;   32.6;eor
       1103;19720101;19721231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   879.2;   44.3;eor
       1103;19730101;19731231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   947.6;   40.5;eor
       1103;19740101;19741231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1272.9;   50.2;eor
       1103;19750101;19751231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   873.7;   36.6;eor
       1103;19760101;19761231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   832.4;   31.2;eor
       1103;19770101;19771231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;  1089.8;   73.8;eor
       1103;19780101;19781231;    5;  5.62;   6.94;   11.30;    3.22;    1.58;-999;-999;  28.2; -15.7;    5;   910.4;   42.2;eor
       1103;19790101;19791231;    5;  5.47;   7.62;   12.09;    3.87;    1.63;-999;-999;  29.1; -17.4;    5;  1140.8;   66.9;eor
       1103;19800101;19801231;    5;  5.71;   6.98;   11.31;    3.31;    1.60;-999;-999;  33.4; -15.4;    5;  1159.4;   40.7;eor
       1103;19810101;19811231;   10;  5.50;   7.80;   12.24;    3.79;    1.59;-999;-999;  29.7; -19.4;   10;  1206.6;   75.8;eor
       1103;19820101;19821231;   10;  4.96;   8.13;   12.64;    4.26;    1.49;-999;-999;  29.8; -16.4;   10;   940.5;   52.7;eor
       1103;19830101;19831231;   10;  4.73;   8.31;   13.00;    4.10;    1.53;-999;-999;  36.8; -15.2;   10;   972.6;   37.4;eor
       1103;19840101;19841231;   10;  5.27;   7.14;   11.38;    3.37;    1.32;-999;-999;  33.6; -14.5;   10;   916.7;   33.9;eor
       1103;19850101;19851231;   10;  5.18;   6.84;   11.35;    2.81;    1.42;-999;-999;  30.3; -26.0;   10;  1062.4;   63.3;eor
       1103;19860101;19861231;   10;  5.20;   7.50;   12.01;    3.59;    1.62;-999;-999;  29.9; -15.9;   10;   955.2;   40.7;eor
       1103;19870101;19871231;   10;  5.54;   7.16;   11.36;    3.64;    1.63;-999;-999;  29.3; -24.8;   10;  1103.0;   29.5;eor
       1103;19880101;19881231;   10;  5.57;   8.33;   12.53;    4.71;    1.67;-999;-999;  32.5; -14.3;   10;  1018.8;   48.7;eor
       1103;19900101;19901231;   10;  4.40;   8.45;   13.55;    3.98;    1.54;-999;-999;  30.6; -14.3;   10;  1131.5;   49.7;eor
       1103;19910101;19911231;   10;  4.69;   7.33;   11.93;    3.31;    1.21;-999;-999;  31.0; -16.7;    9;   950.8;   69.1;eor
