Stations_id;Stationshoehe;Geogr.Breite;Geogr.Laenge;von_datum;bis_datum;Stationsname
  5017;  600.00; 50.3940; 11.3795;19201001;19390930;Teuschnitz
  5017;  615.00; 50.3972; 11.3795;19391001;19450430;Teuschnitz
  5017;  615.00; 50.3972; 11.3795;19460901;19520718;Teuschnitz
  5017;  622.00; 50.4013; 11.3845;19520719;19620921;Teuschnitz
  5017;  601.00; 50.3938; 11.3806;19620922;19621231;Teuschnitz
  5017;  550.00; 50.3784; 11.3757;19630501;19780829;Teuschnitz
  5017;  558.00; 50.3788; 11.3739;19780830;19870810;Teuschnitz
  5017;  568.00; 50.3787; 11.3721;19870811;20051031;Teuschnitz
  5017;  633.00; 50.4002; 11.3888;20051101;        ;Teuschnitz
