Stations_id;Stationshoehe;Geogr.Breite;Geogr.Laenge;von_datum;bis_datum;Stationsname
  5149;  337.00; 49.5431; 10.2352;18941001;19140511;Gollhofen
  5149;  337.00; 49.5463; 10.2273;19140512;19360831;Gollhofen
  5149;  339.00; 49.5420; 10.2353;19360901;19460430;Gollhofen
  5149;  339.00; 49.5438; 10.2360;19460501;19550627;Gollhofen
  5149;  339.00; 49.5438; 10.2365;19550628;19781031;Gollhofen
  5149;  337.00; 49.5414; 10.2349;19781101;19800831;Gollhofen
  5149;  340.00; 49.5391; 10.2338;19800901;19911031;Gollhofen
  5149;  306.00; 49.5741; 10.1915;20030612;20221005;Gollhofen
  5149;  317.50; 49.5679; 10.1969;20221214;        ;Gollhofen
