Stations_id;Stationshoehe;Geogr.Breite;Geogr.Laenge;von_datum;bis_datum;Stationsname
  2680;  278.00; 50.3008; 10.4703;19021101;19470630;Königshofen, Bad
  2680;  278.00; 50.3019; 10.4650;19470701;19660630;Königshofen, Bad
  2680;  278.00; 50.3011; 10.4672;19660701;19790831;Königshofen, Bad
  2680;  285.00; 50.3047; 10.4763;19790901;19830110;Königshofen, Bad
  2680;  288.00; 50.2847; 10.4457;19830111;19850423;Königshofen, Bad
  2680;  280.00; 50.3034; 10.4637;19850424;19861013;Königshofen, Bad
  2680;  288.00; 50.2843; 10.4457;19861014;19900611;Königshofen, Bad
  2680;  288.00; 50.2843; 10.4454;19900612;20050531;Königshofen, Bad
  2680;  288.50; 50.2840; 10.4456;20050601;        ;Königshofen, Bad
