Stations_id;Stationshoehe;Geogr.Breite;Geogr.Laenge;von_datum;bis_datum;Stationsname
  1107;  340.00; 49.8484; 10.4958;18990201;19240831;Ebrach
  1107;  340.00; 49.8479; 10.4916;19240901;19500131;Ebrach
  1107;  355.00; 49.8496; 10.4968;19500301;19551114;Ebrach
  1107;  355.00; 49.8493; 10.4966;19551115;19570430;Ebrach
  1107;  345.00; 49.8480; 10.4931;19570501;19620909;Ebrach
  1107;  360.00; 49.8496; 10.4893;19621101;19660630;Ebrach
  1107;  360.00; 49.8497; 10.4883;19660701;19980430;Ebrach
  1107;  345.50; 49.8520; 10.4991;19980501;        ;Ebrach
