STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
       5792;19010101;19011231;    5;  4.76;  -5.45;   -3.08;   -7.66;    3.66; 1469.70;-999;  11.4; -29.4;    5;  1488.1;   55.0;eor
       5792;19020101;19021231;    5;  4.87;  -5.20;   -2.60;   -7.66;    4.41; 1428.00;-999;  13.0; -23.8;    5;  1262.4;   40.2;eor
       5792;19030101;19031231;    5;  4.61;  -4.89;   -1.68;   -7.67;    4.28; 1510.80;-999;  17.2; -23.1;    5;  1411.0;   34.3;eor
       5792;19040101;19041231;    5;  5.26;  -4.35;   -0.96;   -7.66;    3.44; 1418.00;-999;  14.6; -25.0;    5;  1334.8;   52.2;eor
       5792;19050101;19051231;    5;  5.55;  -5.52;   -2.45;   -8.04;    3.09; 1364.70;-999;  17.4; -34.6;    5;  1114.2;   36.2;eor
       5792;19060101;19061231;    5;  5.51;  -5.19;   -2.37;   -7.70;    3.80; 1413.50;-999;  11.8; -26.4;    5;  1455.8;   59.7;eor
       5792;19070101;19071231;    5;  5.25;  -5.23;   -2.37;   -7.63;    3.80; 1538.30;-999;  13.0; -26.1;    5;  1324.4;   38.1;eor
       5792;19080101;19081231;    5;  5.24;  -5.10;   -2.48;   -7.38;    3.68; 1708.80;-999;  10.9; -24.0;    5;  1178.8;   50.1;eor
       5792;19090101;19091231;    5;  5.36;  -6.03;   -3.55;   -8.32;    3.11; 1704.60;-999;  10.6; -27.8;    5;  1250.6;   45.6;eor
       5792;19100101;19101231;    5;  5.78;  -5.65;   -3.52;   -7.75;    3.33; 1436.60;-999;  10.8; -26.3;    5;  2238.3;   93.4;eor
       5792;19110101;19111231;    5;  4.77;  -4.56;   -2.04;   -6.81;    3.67; 1872.10;-999;  13.0; -24.3;    5;   911.7;   74.1;eor
       5792;19120101;19121231;    5;  5.52;  -5.46;   -2.98;   -7.78;    3.61; 1307.40;-999;   9.9; -25.2;    5;  1485.3;   32.7;eor
       5792;19130101;19131231;    5;  5.45;  -4.98;   -2.55;   -7.19;    4.35; 1565.80;-999;   8.9; -23.0;    5;  1324.5;   29.0;eor
       5792;19140101;19141231;    5;  5.08;  -4.81;   -2.31;   -7.06;    4.28; 1694.30;-999;  12.7; -23.0;    5;  1185.8;   39.3;eor
       5792;19150101;19151231;    5;  5.73;  -5.53;   -3.00;   -7.73;    4.10; 1591.30;-999;  10.8; -25.9;    5;  1346.8;   43.2;eor
       5792;19160101;19161231;    5;  5.82;  -4.54;   -2.00;   -6.87;    4.71; 1652.70;-999;  10.7; -21.2;    5;  1476.1;   68.5;eor
       5792;19170101;19171231;    5;  5.38;  -5.33;   -2.66;   -7.71;    4.14; 1928.90;-999;  10.2; -26.4;    5;  1138.0;   35.8;eor
       5792;19180101;19181231;    5;  5.54;  -4.75;   -2.41;   -6.94;    4.04; 1675.50;-999;  15.3; -27.3;    5;  1349.1;   70.1;eor
       5792;19190101;19191231;    5;  5.88;  -6.17;   -3.72;   -8.51;    3.79; 1595.00;-999;  10.8; -28.5;    5;  1198.8;   36.5;eor
       5792;19200101;19201231;    5;  5.42;  -3.24;   -0.84;   -5.39;    3.75; 1803.10;-999;  13.6; -20.1;    5;  1179.9;   40.7;eor
       5792;19210101;19211231;    5;  4.90;  -3.77;   -1.32;   -5.90;    2.64; 1963.80;-999;  13.0; -18.7;    5;  1119.6;   40.4;eor
       5792;19220101;19221231;    5;  5.59;  -5.33;   -2.84;   -7.72;    3.95; 1628.40;-999;  12.1; -25.2;    5;  1304.4;   59.8;eor
       5792;19230101;19231231;    5;  5.67;  -5.06;   -2.49;   -7.40;    3.77; 1727.60;-999;  13.7; -26.9;    5;  1180.6;   42.1;eor
       5792;19240101;19241231;    5;  5.12;  -4.72;   -2.46;   -6.71;    3.29; 1880.10;-999;  13.0; -25.0;    5;  1152.1;   29.3;eor
       5792;19250101;19251231;    5;  5.33;  -5.25;   -2.82;   -7.43;    3.28; 1585.50;-999;  15.4; -26.8;    5;  1412.2;   55.7;eor
       5792;19260101;19261231;    5;  5.62;  -4.62;   -2.29;   -6.83;    3.67; 1456.50;-999;  12.2; -27.1;    5;  1596.4;   59.8;eor
       5792;19270101;19271231;    5;  5.21;  -4.33;   -1.88;   -6.55;    3.68; 1759.70;-999;  15.5; -31.1;    5;  1356.9;   47.9;eor
       5792;19280101;19281231;    5;  5.16;  -4.50;   -1.88;   -6.77;    3.90; 1843.40;-999;  12.6; -20.6;    5;  1309.7;   28.5;eor
       5792;19290101;19291231;    5;  4.92;  -5.05;   -2.37;   -7.47;    3.81; 2039.60;-999;  13.4; -30.4;    5;  1587.3;   50.9;eor
       5792;19300101;19301231;    5;  5.35;  -4.18;   -1.67;   -6.40;    4.17; 2006.20;-999;  13.3; -19.4;    5;  1962.8;   63.5;eor
       5792;19310101;19311231;    5;  5.32;  -5.48;   -2.89;   -7.91;    4.08; 2061.70;-999;  14.7; -25.8;    5;  1510.9;   42.4;eor
       5792;19320101;19321231;    5;  5.12;  -4.25;   -1.83;   -6.43;    3.88; 2220.20;-999;  12.4; -25.3;    5;  1455.1;   41.9;eor
       5792;19330101;19331231;    5;  5.59;  -5.62;   -3.20;   -7.81;    3.73; 1926.80;-999;  15.1; -27.7;    5;  2347.2;   63.5;eor
