STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
       5149;19370101;19371231;    5;  -999;   8.72;   13.03;    5.00;-999;-999;-999;-999;-999;    5;   722.2;   61.2;eor
       5149;19380101;19381231;    5;  -999;   8.41;   12.95;    4.42;-999;-999;-999;-999;-999;    5;   662.7;   33.6;eor
       5149;19390101;19391231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   846.7;   47.1;eor
       5149;19400101;19401231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   831.8;   51.6;eor
       5149;19410101;19411231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   932.3;   95.1;eor
       5149;19420101;19421231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   534.4;   20.5;eor
       5149;19430101;19431231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   485.1;   32.1;eor
       5149;19440101;19441231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   840.5;   39.2;eor
       5149;19460101;19461231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   579.2;   80.8;eor
       5149;19470101;19471231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   497.8;   63.8;eor
       5149;19480101;19481231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   534.6;   35.9;eor
       5149;19490101;19491231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   387.2;   22.6;eor
       5149;19500101;19501231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   658.1;   36.0;eor
       5149;19510101;19511231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   570.0;   26.9;eor
       5149;19520101;19521231;    5;  5.35;   8.26;   12.50;    4.17;    2.42;-999;-999;  35.6; -19.8;    5;   694.0;   36.5;eor
       5149;19530101;19531231;    5;  4.72;   8.86;   13.58;    4.50;    2.01;-999;-999;  31.2; -16.5;    5;   459.5;   27.5;eor
       5149;19540101;19541231;    5;  4.95;   7.81;   12.08;    3.80;    2.41;-999;-999;  31.6; -18.0;    5;   572.4;   28.4;eor
       5149;19550101;19551231;    5;  5.06;   7.55;   11.79;    3.46;    2.19;-999;-999;  30.9; -13.2;    5;   576.6;   26.8;eor
       5149;19560101;19561231;    5;  5.03;   6.85;   11.03;    2.73;    2.28;-999;-999;  28.4; -26.8;    5;   615.5;   28.0;eor
       5149;19570101;19571231;    5;  4.93;   8.70;   13.02;    4.29;    2.03;-999;-999;  36.5; -14.1;    5;   581.5;   29.0;eor
       5149;19580101;19581231;    5;  5.26;   8.40;   12.58;    4.21;    2.03;-999;-999;  31.3; -14.6;    5;   666.1;   19.5;eor
       5149;19590101;19591231;    5;  4.45;   9.01;   14.30;    3.82;    1.77;-999;-999;  35.1; -11.5;    5;   526.2;   73.0;eor
       5149;19600101;19601231;    5;  5.21;   8.60;   13.04;    4.16;    1.74;-999;-999;  30.7; -21.5;    5;   599.7;   36.0;eor
       5149;19610101;19611231;    5;  4.87;   9.16;   13.69;    4.78;    1.76;-999;-999;  31.0; -15.5;    5;   714.0;   35.2;eor
       5149;19620101;19621231;    5;  4.86;   7.15;   11.79;    2.71;    1.72;-999;-999;  33.2; -22.5;    5;   532.5;   22.7;eor
       5149;19630101;19631231;    5;  4.70;   6.95;   11.69;    2.14;    1.64;-999;-999;  33.2; -24.3;    5;   582.2;   26.9;eor
       5149;19640101;19641231;    5;  4.92;   8.25;   12.94;    3.65;    1.72;-999;-999;  33.9; -17.9;    5;   453.4;   26.6;eor
       5149;19650101;19651231;    5;  5.19;   7.54;   11.87;    3.40;    1.78;-999;-999;  30.9; -19.5;    5;  1050.2;   46.1;eor
       5149;19660101;19661231;    5;  5.25;   8.69;   12.91;    4.73;    1.79;-999;-999;  34.0; -21.6;    5;   870.3;   27.0;eor
       5149;19670101;19671231;    5;  4.81;   8.88;   13.57;    4.56;    1.82;-999;-999;  32.8; -20.5;    5;   571.1;   20.7;eor
       5149;19680101;19681231;    5;  5.18;   8.17;   12.46;    3.98;    1.90;-999;-999;  29.1; -20.6;    5;   845.6;   27.9;eor
       5149;19690101;19691231;    5;  5.13;   8.00;   12.46;    3.67;    1.98;-999;-999;  33.8; -22.5;    5;   612.0;   22.3;eor
       5149;19700101;19701231;    5;  5.30;   8.07;   12.23;    4.13;    2.24;-999;-999;  31.6; -17.0;    5;   742.0;   26.2;eor
       5149;19710101;19711231;    5;  4.86;   8.50;   13.33;    3.61;    1.81;-999;-999;  34.0; -20.9;    5;   517.8;   28.8;eor
       5149;19720101;19721231;    5;  5.05;   7.76;   12.38;    3.38;    1.88;-999;-999;  31.9; -13.4;    5;   617.0;   42.5;eor
       5149;19730101;19731231;    5;  4.91;   8.26;   12.82;    3.67;    1.94;-999;-999;  31.7; -21.2;    5;   787.1;   57.2;eor
       5149;19740101;19741231;    5;  5.45;   9.13;   13.38;    4.93;    2.06;-999;-999;  34.1;  -5.5;    5;   844.0;   31.7;eor
       5149;19750101;19751231;    5;  5.11;   9.14;   13.64;    4.85;    1.87;-999;-999;  31.9; -13.7;    5;   553.6;   26.3;eor
       5149;19760101;19761231;    5;  4.86;   8.98;   13.62;    4.08;    1.96;-999;-999;  34.9; -18.8;    5;   461.9;   36.2;eor
       5149;19770101;19771231;    5;  5.42;   9.11;   13.29;    4.87;    2.07;-999;-999;  30.7; -10.3;    5;   681.3;   47.7;eor
       5149;19780101;19781231;    5;  5.35;   8.03;   12.14;    3.94;    2.12;-999;-999;  29.6; -17.5;    5;   727.3;   35.2;eor
       5149;19790101;19791231;    5;  5.65;   8.31;   12.82;    4.22;    1.85;-999;-999;  31.5; -20.8;    5;   642.2;   24.2;eor
       5149;19800101;19801231;    5;  5.74;   7.92;   12.08;    4.08;    1.89;-999;-999;  31.5; -13.5;    5;   622.3;   25.9;eor
       5149;19810101;19811231;   10;  5.88;   8.38;   12.53;    4.51;    2.09;-999;-999;  30.5; -14.7;   10;   829.5;   33.3;eor
       5149;19820101;19821231;   10;  5.06;   8.99;   13.45;    4.73;    1.93;-999;-999;  30.4; -17.1;   10;   612.5;   35.6;eor
       5149;19830101;19831231;   10;  5.01;   9.12;   13.63;    4.55;    2.08;-999;-999;  36.0; -13.5;   10;   607.2;   22.8;eor
       5149;19840101;19841231;   10;  5.40;   7.89;   12.05;    4.23;    2.09;-999;-999;  34.2; -11.4;   10;   683.2;   38.6;eor
       5149;19850101;19851231;   10;  5.20;   7.45;   12.04;    3.41;    2.17;-999;-999;  33.0; -23.2;   10;   567.4;   26.2;eor
       5149;19860101;19861231;   10;  5.52;   8.04;   12.42;    4.17;    2.36;-999;-999;  32.2; -16.7;   10;   933.3;   63.9;eor
       5149;19870101;19871231;   10;  5.91;   7.78;   11.74;    4.25;    2.50;-999;-999;  30.7; -19.2;   10;   737.8;   27.5;eor
       5149;19880101;19881231;   10;  5.76;   9.27;   13.30;    5.55;    2.62;-999;-999;  32.1; -13.0;   10;   799.0;   30.9;eor
       5149;19890101;19891231;   10;  -999;   9.56;   13.93;    5.51;-999;-999;-999;  34.2;  -9.9;   10;   558.7;   33.4;eor
       5149;19900101;19901231;   10;  -999;   9.56;   14.02;    5.35;-999;-999;-999;  34.2;  -9.8;   10;   594.0;   36.2;eor
       5149;20050101;20051231;   10;  5.19;   8.97;   13.96;    4.00;    1.68;-999;-999;  34.7; -22.1;    9;   581.1;   27.9;eor
       5149;20060101;20061231;   10;  5.28;   9.69;   14.61;    5.06;    1.90;-999;-999;  35.3; -12.6;    9;   608.0;   33.7;eor
       5149;20070101;20071231;   10;  5.39;   9.94;   14.86;    5.16;    1.88;-999;-999;  35.2; -20.7;    9;   856.0;   42.9;eor
       5149;20080101;20081231;   10;  5.59;   9.80;   14.63;    5.12;    1.74;-999;-999;  32.8;  -9.0;    9;   607.0;   32.5;eor
       5149;20090101;20091231;   10;  5.31;   9.45;   14.34;    4.61;    1.63;-999;-999;  34.7; -18.2;    9;   721.9;   45.4;eor
       5149;20100101;20101231;   10;  5.72;   8.37;   12.93;    3.77;    1.64;-999;-999;  35.3; -18.8;    9;   782.7;   37.3;eor
       5149;20110101;20111231;   10;  5.03;  10.08;   15.44;    5.07;    1.55;-999;-999;  34.2; -11.3;    9;   598.4;   53.9;eor
       5149;20120101;20121231;   10;  -999;   9.75;   14.69;    4.77;-999;-999;-999;  35.3; -19.3;    9;   592.5;   35.2;eor
       5149;20130101;20131231;   10;  -999;   9.15;   13.55;    4.94;-999;-999;-999;  35.3; -12.4;    9;   751.7;   44.5;eor
       5149;20140101;20141231;   10;  -999;  10.74;   15.70;    5.98;-999;-999;-999;  35.8; -13.6;-999;-999;-999;eor
       5149;20150101;20151231;   10;  -999;  10.56;   15.60;    5.52;-999;-999;-999;  38.3;  -8.1;    9;   464.9;   30.7;eor
       5149;20160101;20161231;   10;  -999;   9.87;   14.58;    5.34;-999;-999;-999;  34.0; -14.6;    9;   604.8;   64.2;eor
       5149;20170101;20171231;   10;  -999;   9.84;   14.67;    5.15;-999;-999;-999;  32.8; -18.4;    9;   703.7;   35.3;eor
       5149;20180101;20181231;   10;  -999;  10.91;   16.32;    5.83;-999;-999;-999;  35.7; -13.0;    9;   560.2;   46.9;eor
       5149;20190101;20191231;   10;  -999;  10.46;   15.72;    5.32;-999;-999;-999;  37.6;  -9.2;    9;   534.3;   26.8;eor
       5149;20200101;20201231;   10;  -999;  10.65;   15.85;    5.40;-999;-999;-999;  35.0;  -7.4;    9;   522.4;   24.0;eor
       5149;20210101;20211231;   10;  -999;   9.30;   14.34;    4.68;-999;-999;-999;  33.2; -20.4;    9;   719.8;   33.0;eor
