STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
        282;19490101;19491231;    5;  5.06;   9.80;   14.95;    4.75;    1.76;-999;-999;  35.0; -13.1;    5;   427.6;   17.3;eor
        282;19500101;19501231;    5;  5.36;   9.33;   14.00;    5.05;    1.52;-999;-999;  33.6; -18.1;    5;   728.5;   25.3;eor
        282;19510101;19511231;    5;  5.47;   9.61;   14.42;    5.50;    1.75;-999;-999;  32.7; -17.4;    5;   648.4;   34.0;eor
        282;19520101;19521231;    5;  5.90;   8.37;   13.19;    3.93;    2.25;-999;-999;  37.3; -16.6;    5;   741.0;   28.9;eor
        282;19530101;19531231;    5;  5.25;   9.04;   14.44;    3.94;    2.28;-999;-999;  32.3; -19.1;    5;   387.8;   27.0;eor
        282;19540101;19541231;    5;  5.50;   7.94;   12.62;    3.34;    2.60;-999;-999;  32.6; -19.1;    5;   690.9;   51.8;eor
        282;19550101;19551231;    5;  5.87;   7.67;   12.41;    3.19;    2.42; 1468.10;-999;  31.6; -19.7;    5;   659.6;   25.2;eor
        282;19560101;19561231;    5;  5.48;   6.85;   11.62;    2.36;    2.12; 1450.50;-999;  28.3; -30.1;    5;   807.1;   40.5;eor
        282;19570101;19571231;    5;  5.31;   8.76;   13.57;    4.13;    1.96; 1597.40;-999;  38.0; -15.7;    5;   659.2;   20.5;eor
        282;19580101;19581231;    5;  5.55;   8.49;   13.16;    4.08;    1.72; 1530.90;-999;  31.4; -15.3;    5;   781.2;   55.2;eor
        282;19590101;19591231;    5;  4.77;   9.14;   15.07;    3.42;    1.56; 1939.40;-999;  36.0; -12.6;    5;   477.0;   69.5;eor
        282;19600101;19601231;    5;  5.67;   8.90;   13.55;    4.10;    1.84; 1491.50;-999;  31.8; -23.3;    5;   631.4;   44.9;eor
        282;19610101;19611231;    5;  5.16;   9.01;   14.14;    4.51;    1.80; 1507.90;-999;  31.8; -17.6;    5;   625.5;   23.3;eor
