STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;JA_N;JA_TT;JA_TX;JA_TN;JA_FK;JA_SD_S;JA_MX_FX;JA_MX_TX;JA_MX_TN;QN_6;JA_RR;JA_MX_RS;eor
       2750;19490101;19491231;    5;  5.50;   8.56;   14.22;    2.93;    1.58;-999;-999;  34.0; -19.0;    5;   665.3;   37.7;eor
       2750;19500101;19501231;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;    5;   976.9;   35.5;eor
       2750;19510101;19511231;    5;  5.80;   8.46;   13.53;    4.08;    1.47;-999;-999;  32.1; -11.4;    5;   732.5;   57.6;eor
       2750;19520101;19521231;    5;  5.84;   7.73;   12.16;    3.44;    1.65;-999;-999;  36.0; -18.2;    5;   947.0;   37.4;eor
       2750;19530101;19531231;    5;  5.12;   8.54;   13.44;    3.94;    1.40;-999;-999;  31.0; -17.1;    5;   495.9;   27.7;eor
       2750;19540101;19541231;    5;  5.72;   6.98;   10.91;    3.30;    1.28;-999;-999;  30.9; -20.0;    5;   858.6;   33.2;eor
       2750;19550101;19551231;    5;  5.62;   6.84;   10.56;    3.10;    1.36;-999;-999;  29.0; -19.8;    5;   808.7;   30.4;eor
       2750;19560101;19561231;    5;  5.49;   6.18;    9.78;    2.63;    1.51;-999;-999;  26.9; -22.8;    5;   789.2;   45.7;eor
       2750;19570101;19571231;    5;  5.42;   8.00;   11.63;    4.28;    1.40;-999;-999;  36.5; -15.9;    5;   734.2;   27.2;eor
       2750;19580101;19581231;    5;  5.72;   7.99;   11.64;    4.43;    1.50;-999;-999;  29.9; -15.0;    5;   783.6;   35.6;eor
       2750;19590101;19591231;    5;  4.32;   8.64;   14.26;    3.44;    1.51;-999;-999;  34.7; -18.3;    5;   521.0;   29.4;eor
       2750;19600101;19601231;    5;  5.33;   8.29;   12.26;    4.33;    1.69;-999;-999;  31.0; -20.0;    5;   759.1;   38.7;eor
       2750;19610101;19611231;    5;  5.38;   8.67;   13.01;    4.79;    1.49;-999;-999;  31.4; -18.0;    5;   769.7;   27.2;eor
       2750;19620101;19621231;    5;  5.21;   6.81;   11.06;    2.83;    1.53;-999;-999;  33.5; -19.5;    5;   674.4;   36.2;eor
       2750;19630101;19631231;    5;  5.67;   6.89;   11.82;    2.34;    1.17;-999;-999;  33.0; -24.3;    5;   779.9;   64.7;eor
       2750;19640101;19641231;    5;  5.61;   7.88;   12.47;    3.36;    1.31;-999;-999;  34.4; -19.0;    5;   533.1;   26.5;eor
       2750;19650101;19651231;    5;  6.29;   7.36;   11.82;    3.40;    1.39;-999;-999;  32.0; -17.9;    5;  1037.5;   48.4;eor
       2750;19660101;19661231;    5;  6.43;   8.63;   12.78;    4.62;    1.46;-999;-999;  33.7; -17.9;    5;  1012.1;   24.1;eor
       2750;19670101;19671231;    5;  6.24;   8.76;   13.31;    4.44;    1.56;-999;-999;  33.6; -19.1;    5;   933.7;  102.7;eor
       2750;19680101;19681231;    5;  6.33;   8.10;   12.33;    4.11;    1.62;-999;-999;  30.9; -22.3;    5;   799.7;   39.5;eor
       2750;19690101;19691231;    5;  6.38;   7.87;    -999;    3.71;    1.66;-999;-999;-999; -22.6;    5;   696.0;   47.9;eor
       2750;19700101;19701231;    5;  6.64;   7.81;   11.64;    4.02;    1.60;-999;-999;  30.6; -16.7;    5;  1001.4;   32.6;eor
       2750;19710101;19711231;    5;  6.23;   8.20;   12.90;    3.70;    1.51;-999;-999;  34.2; -19.2;    5;   637.2;   50.7;eor
       2750;19720101;19721231;    5;  6.47;   7.82;   12.22;    3.80;    1.59;-999;-999;  32.1; -13.1;    5;   628.7;   34.6;eor
       2750;19730101;19731231;    5;  6.23;   8.06;   12.45;    3.74;    1.69;-999;-999;  31.0; -17.8;    5;   717.0;   47.5;eor
       2750;19740101;19741231;    5;  6.70;   8.89;   12.85;    5.18;    1.76;-999;-999;  32.8;  -8.2;    5;   913.7;   41.4;eor
